Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,LatAccel,LongAccel,YawRate
30.228477478027344,0.8721855282783508,-34.008490697607904,150.7300385755067,0.08459430187940598,0.007598760537803173,5470.10302734375,0.4143001437187195,2,13.692108154296875,-2.611732244491577,0.5415605902671814
30.163429260253906,0.8723819851875305,-34.00849520539051,150.73003879221258,0.08233051747083664,0.007598760537803173,5456.240234375,0.4035501480102539,2,13.853513717651367,-2.5503199100494385,0.5408579111099243
30.09999656677246,0.8725778460502625,-34.008499713173116,150.73003890056555,0.0798284113407135,0.007598760537803173,5444.24755859375,0.3925110101699829,2,14.009979248046875,-2.5225830078125,0.5308364629745483
30.035240173339844,0.8727734684944153,-34.00850422095572,150.73003922496366,0.0783986747264862,0.007598760537803173,5433.52783203125,0.38437575101852417,2,14.269244194030762,-2.5725440979003906,0.5111938714981079
29.97118377685547,0.8729684948921204,-34.00850863849463,150.73003944166956,0.07684977352619171,0.007598760537803173,5423.123046875,0.3837941884994507,2,13.707314491271973,-2.4933817386627197,0.49191799759864807
29.908037185668945,0.8731628060340881,-34.00851314627724,150.7300397660677,0.07375194132328033,0.007598760537803173,5411.40185546875,0.3913477063179016,2,13.154165267944336,-2.3916165828704834,0.4686790406703949
29.846202850341797,0.87335604429245,-34.00851765405984,150.7300400911265,0.07244131714105606,0.007598760537803173,5397.82861328125,0.4061647355556488,2,12.990479469299316,-2.306891441345215,0.44707974791526794
29.78329849243164,0.8735487461090088,-34.00852207159875,150.7300405238776,0.07017753273248672,0.007598760537803173,5383.54248046875,0.42969855666160583,2,13.709774017333984,-2.3465094566345215,0.46518927812576294
29.7219295501709,0.8737410306930542,-34.008526489412795,150.73004095728936,0.07017752528190613,0.007598760537803173,5369.20458984375,0.45642760396003723,2,13.326147079467773,-2.3430919647216797,0.4776374399662018
29.65810775756836,0.8739328980445862,-34.008530906951705,150.73004139004044,0.06827118992805481,0.007598760537803173,5359.78076171875,0.48548078536987305,2,14.14120101928711,-2.4785895347595215,0.5004783868789673
29.600292205810547,0.8741243481636047,-34.008535324490616,150.73004193114446,0.06600739061832428,0.007598760537803173,5347.0009765625,0.5133715271949768,2,10.548766136169434,-2.0539023876190186,0.5004534125328064
29.541526794433594,0.8743152618408203,-34.00853974230466,150.7300424722485,0.0646967738866806,0.007598760537803173,5333.04150390625,0.5363227128982544,2,12.898547172546387,-2.40910005569458,0.5063210725784302
29.478696823120117,0.874505341053009,-34.008544159843574,150.7300430133525,0.06493504345417023,0.007598760537803173,5319.75,0.5604377388954163,2,12.63964557647705,-2.2241687774658203,0.524350643157959
29.41457176208496,0.8746949434280396,-34.00854848741392,150.73004366347016,0.0646967887878418,0.005487138405442238,5310.00048828125,0.5836805701255798,2,14.864004135131836,-2.6211860179901123,0.5485553741455078
29.34579849243164,0.8748840689659119,-34.00855290495283,150.73004431292713,0.06410105526447296,0.005487137474119663,5298.3369140625,0.5973357558250427,2,14.241458892822266,-2.263517379760742,0.5805458426475525
29.29048728942871,0.875072717666626,-34.00855723252318,150.73004496238408,0.06422016769647598,0.005487137474119663,5281.443359375,0.6022741794586182,2,11.441967010498047,-2.118377208709717,0.6080878376960754
29.224992752075195,0.8752610683441162,-34.008561559818396,150.7300457195333,0.06350528448820114,0.005487137474119663,5262.59033203125,0.597335696220398,2,14.113824844360352,-2.403804063796997,0.6086587905883789
29.16122817993164,0.8754488825798035,-34.00856588738875,150.73004647734322,0.06267126649618149,0.005487137474119663,5254.99267578125,0.5950111150741577,2,12.565814018249512,-2.1618599891662598,0.6290439963340759
29.09457015991211,0.8756361603736877,-34.008570214683964,150.7300472351531,0.060169197618961334,0.005487137474119663,5245.1435546875,0.5923954844474792,2,14.544673919677734,-2.422423839569092,0.6068827509880066
29.029808044433594,0.8758229613304138,-34.00857445201061,150.73004810131596,0.05885857343673706,0.005487137474119663,5232.7685546875,0.5851332545280457,2,13.070125579833984,-1.894515037536621,0.618471622467041
28.96686553955078,0.8760092258453369,-34.008578779580965,150.7300489674788,0.05623733997344971,0.005487137474119663,5210.40771484375,0.5796120762825012,2,15.194711685180664,-2.4329898357391357,0.6709811091423035
28.89937973022461,0.8761950731277466,-34.00858301690762,150.7300499413339,0.05254378169775009,0.005487137474119663,5195.96142578125,0.572930634021759,2,15.056236267089844,-2.2270803451538086,0.6571955680847168
28.833560943603516,0.876380443572998,-34.00858725423427,150.73005091584972,0.05004170909523964,0.005487137474119663,5190.45947265625,0.5691540241241455,2,15.898621559143066,-2.355038642883301,0.6975179314613342
28.76384735107422,0.8765654563903809,-34.00859149156093,150.7300518897048,0.048850223422050476,0.005487137474119663,5174.86181640625,0.5682826638221741,2,16.00495147705078,-2.2231321334838867,0.7314788699150085
28.69912338256836,0.8767500519752502,-34.008595728887585,150.73005297257353,0.04610986262559891,0.005487137474119663,5160.74658203125,0.5647950172424316,2,13.882246971130371,-1.8782275915145874,0.7067309617996216
28.63677978515625,0.8769342303276062,-34.00859987597054,150.7300540547816,0.042416296899318695,0.005487137474119663,5147.86572265625,0.5610185861587524,2,14.758464813232422,-1.9865901470184326,0.6885075569152832
28.56808853149414,0.877117931842804,-34.008604113297196,150.73005524534256,0.038007866591215134,0.005487137474119663,5132.02001953125,0.5613088607788086,2,16.270814895629883,-2.0557785034179688,0.7171135544776917
28.501625061035156,0.8773010969161987,-34.00860826038016,150.73005643656424,0.03467175364494324,0.005487137474119663,5120.22802734375,0.5633423328399658,2,14.828709602355957,-1.9108242988586426,0.7025785446166992
28.43552589416504,0.8774838447570801,-34.00861240773825,150.73005762712523,0.030859054997563362,0.005487137474119663,5110.48876953125,0.5621808767318726,2,15.338762283325195,-1.893860101699829,0.67984938621521
28.367341995239258,0.8776662349700928,-34.008616464577514,150.73005892603916,0.0271654911339283,0.005487137474119663,5098.12109375,0.5610184669494629,2,16.322616577148438,-1.8750416040420532,0.6915152668952942
28.2999210357666,0.8778486251831055,-34.008620611935605,150.7300602249531,0.024067677557468414,0.005487137474119663,5085.0615234375,0.5584042072296143,2,15.882004737854004,-1.8011128902435303,0.7163295149803162
28.234289169311523,0.8780304193496704,-34.00862466877487,150.73006152386702,0.02144644223153591,0.005487137474119663,5073.4765625,0.5508494973182678,2,16.06888198852539,-1.7471702098846436,0.708186149597168
28.16682243347168,0.8782118558883667,-34.00862872588927,150.7300629311339,0.018825210630893707,0.005487137474119663,5061.30712890625,0.5421344637870789,2,16.731950759887695,-1.7554432153701782,0.7332392334938049
28.099056243896484,0.8783926963806152,-34.00863278272853,150.73006433840075,0.01596568524837494,0.005487137474119663,5048.36083984375,0.5339990258216858,2,16.104354858398438,-1.6691629886627197,0.7334809303283691
