"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
22983,"Tucker Brockman",7.0,0,"","US",1276,10.0,0,1,0,0,5,11,1,1,0,10.0,1088677
22984,"Michael Geoffrion",7.0,0,"","US",1556,10.0,0,1,0,0,5,9,1,4,0,11.0,1220498
22985,"Nicholas Gendron",7.0,0,"","US",1224,10.0,0,1,0,0,5,11,1,1,0,9.0,1225442
22986,"Ollie Rudolph",7.0,0,"","US",1258,10.0,0,1,0,0,5,11,1,2,0,6.0,1265139
22987,"Muhammad Shaik",7.0,0,"","ZA",1240,10.0,0,1,0,0,5,11,1,1,0,5.0,1279940
22988,"Hampus Gustafsson2",7.0,0,"","SE",1290,10.0,0,1,0,0,5,11,1,1,0,8.0,1358301
22989,"Adam Kritsch",7.0,0,"","US",1100,10.0,0,1,0,0,5,11,1,1,0,7.0,1369991
22990,"Lahutaro Mazza",7.0,0,"","UY",1276,10.0,0,1,0,0,5,11,1,1,0,9.0,1388342
22991,"Rebecca Nelmes",7.0,0,"","GB",1212,10.0,0,1,0,0,5,11,1,1,0,9.0,1389585
22992,"Fausto Cascardo",7.0,0,"","AR",1221,10.0,0,1,0,0,5,11,1,2,0,7.0,1391472
22993,"Vinicius Lima5",7.0,0,"","BR",1276,10.0,0,1,0,0,5,11,1,2,0,11.0,1392360
22994,"Thomas Varner2",7.0,0,"","US",1277,10.0,0,1,0,0,5,11,1,8,0,7.0,1396825
22995,"Mickiyas Tekle",7.0,0,"","ET",1277,10.0,0,1,0,0,5,11,1,1,0,11.0,1405809
22996,"Hernan Del Valle",7.0,0,"","CL",1221,10.0,0,1,0,0,5,11,1,1,0,8.0,1408646
22997,"Jacob Rose3",7.0,0,"","AU",1121,10.0,0,2,1,0,6,11,2,3,0,7.0,1330117
22998,"Claudio Donatiello",7.0,0,"","IT",1127,10.0,0,1,0,0,6,8,1,1,0,8.0,552471
22999,"Jorge Martínez Rodrigo",7.0,0,"","ES",1388,10.0,0,1,0,0,6,8,1,12,0,10.0,804247
23000,"Donovan Kozak",7.0,0,"","FR",1047,10.0,0,1,0,0,6,9,1,1,0,10.0,964710
23001,"Aaron Bowering",7.0,0,"","AU",1231,10.0,0,1,0,0,6,11,1,1,0,8.0,1169517
23002,"Lucas Pizzetta",7.0,0,"","FR",1197,10.0,0,1,0,0,6,11,1,4,0,9.0,1174671
23003,"Josh Packer",7.0,0,"","DE",1151,10.0,0,1,0,0,6,9,1,3,0,5.0,1230214
23004,"Armando Esparza",7.0,0,"","US",1214,10.0,0,1,0,0,6,11,1,6,0,10.0,1250281
23005,"Ronny Burren",7.0,0,"","CH",1154,10.0,0,1,0,0,6,11,1,4,0,3.0,1269365
23006,"Rusty Waters",7.0,0,"","US",1202,10.0,0,1,0,0,6,11,1,3,0,10.0,1276186
23007,"Esteban Broglia",7.0,0,"","AR",1213,10.0,0,1,0,0,6,11,1,3,0,3.0,1343903
23008,"Hardin Scott",7.0,0,"","US",1058,10.0,0,1,0,0,6,9,1,2,0,4.0,1363770
23009,"Samet Kaya2",7.0,0,"","TR",1194,10.0,0,1,0,0,6,11,1,5,0,8.0,1383763
23010,"Mitchell Smith16",7.0,0,"","AU",1289,10.0,0,1,0,0,6,11,1,5,0,11.0,1397517
23011,"Tristan Rangel",7.0,0,"","US",383,10.0,0,2,0,0,6,11,1,2,0,11.0,1402449
23012,"Damien Lomuscio",7.0,0,"","FR",1018,10.0,0,1,0,0,7,9,1,3,1,1.0,561461
23013,"Christina Hansen",7.0,0,"","US",1277,10.0,0,1,0,0,7,11,1,2,0,11.0,1217206
23014,"Marcus Gonzalez2",7.0,0,"","US",1072,10.0,0,1,0,0,7,11,1,2,0,3.0,1297871
23015,"Elijah Matson-Vigus",7.0,0,"","US",1275,10.0,0,1,0,0,7,11,1,10,0,8.0,1326958
23016,"Mike Bingham",7.0,0,"","US",1277,10.0,0,1,0,0,7,11,1,3,0,10.0,1381899
23017,"Marcio Da Silva2",7.0,0,"","BR",1278,10.0,0,1,0,0,7,11,1,4,0,9.0,1385007
23018,"Jayden Kok",7.0,0,"","SG",1277,10.0,0,1,0,0,7,11,1,2,0,11.0,1396263
23019,"David Bradford5",7.0,0,"","US",970,10.0,0,2,0,0,7,11,1,2,0,9.0,1402987
23020,"Nanuchiro Atienza",7.0,0,"","ES",1276,10.0,0,1,0,0,7,11,1,1,0,8.0,1407450
23021,"Paul Beevor",7.0,0,"","GB",1276,10.0,0,1,0,0,7,11,1,3,0,9.0,1409646
23022,"Aiden Bond",7.0,0,"","US",1277,10.0,0,1,0,0,7,11,1,3,0,9.0,1409986
23023,"Rudra Gouda",7.0,0,"","IN",1169,10.0,0,1,0,0,7,11,1,5,0,6.0,1413383
23024,"Andrew Voss",7.0,0,"","US",1192,10.0,0,1,0,0,7,11,1,2,0,9.0,1418177
23025,"Byron Van Leeve",7.0,0,"","US",1139,10.0,0,1,0,0,8,9,1,1,0,5.0,791744
23026,"Alessandro Masiero",7.0,0,"","IT",1101,10.0,0,2,0,0,8,11,1,2,0,9.0,955610
23027,"Johnatan Guevara",7.0,0,"","VE",1308,10.0,0,1,0,0,8,11,1,1,0,5.0,1211299
23028,"Brady Ortell",7.0,0,"","US",1478,10.0,0,1,0,0,8,11,1,4,0,8.0,1254748
23029,"Franco Benitez2",7.0,0,"","AR",1037,10.0,0,1,0,0,8,9,1,2,0,4.0,1257634
23030,"Simen Serkland",7.0,0,"","NO",1178,10.0,0,1,0,0,8,11,1,3,0,3.0,1280823
23031,"Liam Jolly",7.0,0,"","CA",1277,10.0,0,1,0,0,8,11,1,2,0,7.0,1312930
23032,"Diego Tobar2",7.0,0,"","EC",1224,10.0,0,1,0,0,8,11,1,3,0,10.0,1355068
23033,"Collin Kinsey",7.0,0,"","US",1275,10.0,0,1,0,0,8,11,1,2,0,7.0,1360181
23034,"Cooper Ettore",7.0,0,"","US",850,10.0,0,1,0,0,8,9,1,7,0,9.0,1365110
23035,"Marcos Longoni Mingo",7.0,0,"","AR",1222,10.0,0,1,0,0,8,11,1,2,0,7.0,1370371
23036,"Gabriel Cardim",7.0,0,"","BR",1278,10.0,0,1,0,0,8,11,1,1,0,6.0,1401461
23037,"Shane Donnelly",7.0,0,"","US",1216,10.0,0,1,0,0,8,11,1,4,0,9.0,1407193
23038,"Dariusz Krzęcio",7.0,0,"","PL",1275,10.0,0,1,0,0,8,11,1,3,0,3.0,1410715
23039,"Jeffrey Richardson2",7.0,0,"","US",1277,10.0,0,1,0,0,8,11,1,4,0,8.0,1412133
23040,"Jason Gomez2",7.0,0,"","GB",1277,10.0,0,1,0,0,8,11,1,9,0,3.0,1416210
23041,"Lucas Carvalho13",7.0,0,"","BR",1185,10.0,0,1,0,0,8,11,1,2,0,10.0,1416282
23042,"Dawson Hoovler",7.0,0,"","US",1236,10.0,0,1,0,0,8,11,1,8,0,8.0,1417866
23043,"Sam Baird",7.0,0,"","GB",1277,10.0,0,1,0,0,8,11,1,3,0,5.0,1417933
23044,"Keith Patty",7.0,0,"","US",1196,10.0,0,1,0,0,9,11,1,8,0,10.0,545878
23045,"Randy Meinderts",7.0,0,"","NL",1133,10.0,0,1,0,0,9,9,1,2,0,7.0,1141669
23046,"James Potter9",7.0,0,"","GB",1276,10.0,0,1,0,0,9,11,1,8,0,10.0,1170040
23047,"Michelle Miller3",7.0,0,"","US",1065,10.0,0,1,0,0,9,11,1,9,0,10.0,1239264
23048,"Bashar Farahat",7.0,0,"","JO",1158,10.0,0,1,0,0,9,11,1,9,0,11.0,1241886
23049,"Victor Valverde Martinez",7.0,0,"","ES",1268,10.0,0,1,0,0,9,11,1,8,0,6.0,1243473
23050,"Carlos Ramirez4",7.0,0,"","GB",115,10.0,0,10,0,0,9,11,2,4,0,11.0,1305840
23051,"Tyler Robinette",7.0,0,"","US",1234,10.0,0,1,0,0,9,11,1,1,0,7.0,1306690
23052,"David Arias3",7.0,0,"","CL",1150,10.0,0,1,0,0,9,11,1,2,0,5.0,1348318
23053,"Elliot Vincent Lanham",7.0,0,"","US",1275,10.0,0,1,0,0,9,11,1,6,0,5.0,1374835
23054,"Angel Adrian López Silva",7.0,0,"","MX",1277,10.0,0,1,0,0,9,11,1,1,0,10.0,1385002
23055,"Marti Pagès",7.0,0,"","ES",1128,10.0,0,1,0,0,9,11,1,2,0,7.0,1392845
23056,"Dylan Alfaro",7.0,0,"","ES",1277,10.0,0,1,0,0,9,11,1,4,0,9.0,1393512
23057,"Raphael Marquez",7.0,0,"","US",1240,10.0,0,1,0,0,9,11,1,2,0,5.0,1396324
23058,"Stan Stuurstraat",7.0,0,"","AU",1277,10.0,0,1,0,0,9,11,1,8,0,10.0,1397574
23059,"Matteo Vicidomini",7.0,0,"","IT",1275,10.0,0,1,0,0,9,11,1,4,0,7.0,1414955
23060,"Tyler Sparks5",7.0,0,"","US",1274,10.0,0,1,0,0,9,11,1,4,0,9.0,1417140
23061,"Pedei Mc",7.0,0,"","ES",1221,10.0,0,1,0,0,9,11,1,13,0,10.0,1417610
23062,"Anthony Sims3",7.0,0,"","US",1276,10.0,0,1,0,0,9,11,1,1,0,7.0,1418343
23063,"Jerome Berta",7.0,0,"","FR",1007,10.0,0,1,0,0,10,9,1,10,0,2.0,977330
23064,"James Kidd3",7.0,0,"","US",1161,10.0,0,1,0,0,10,11,1,1,0,5.0,1068490
23065,"Aitor Ferrando",7.0,0,"","ES",1252,10.0,0,1,0,0,10,11,1,4,0,5.0,1098834
23066,"Brian Lesieur2",7.0,0,"","US",926,10.0,0,1,0,0,10,9,1,3,0,10.0,1241778
23067,"Nils Wegner",7.0,0,"","DE",1132,10.0,0,1,0,0,10,11,1,5,0,9.0,1270342
23068,"Gustavo R Santos",7.0,0,"","BR",1251,10.0,0,1,0,0,10,11,1,4,0,9.0,1353984
23069,"Alem Spreco",7.0,0,"","SE",1276,10.0,0,1,0,0,10,11,1,2,0,9.0,1373207
23070,"Luis Antonio Medero Luna",7.0,0,"","MX",1247,10.0,0,1,0,0,10,11,1,13,0,7.0,1378571
23071,"Paulius Balčytis",7.0,0,"","LT",1070,10.0,0,1,0,0,10,11,1,5,0,4.0,1395475
23072,"Pierson Hale",7.0,0,"","US",1206,10.0,0,1,0,0,10,11,1,6,0,10.0,1400614
23073,"Craig Bowers",7.0,0,"","GB",1277,10.0,0,1,0,0,10,11,1,3,0,7.0,1404423
23074,"Baran Sevincer",7.0,0,"","GB",1433,10.0,0,1,0,0,10,11,1,1,0,2.0,1404636
23075,"Shayne Griffin",7.0,0,"","US",1311,10.0,0,1,0,0,10,11,1,1,0,10.0,1405359
23076,"Bogdan Gafurov",7.0,0,"","US",1105,10.0,0,1,0,0,10,11,1,2,0,10.0,1409242
23077,"Jonas Bäcker",7.0,0,"","DE",1277,10.0,0,1,0,0,10,11,1,1,0,8.0,1410364
23078,"Ethan Clodt",7.0,0,"","US",1276,10.0,0,1,0,0,10,11,1,3,0,3.0,1414659
23079,"Mircea Cibric15",7.0,0,"","GB",1187,10.0,0,1,1,0,11,11,1,8,0,3.0,1066663
23080,"Kevin Marston",7.0,0,"","US",1183,10.0,0,1,0,0,11,11,1,5,0,10.0,847089
23081,"Cody Banta",7.0,0,"","US",1277,10.0,0,1,0,0,11,11,1,11,0,8.0,1275715
23082,"Rennan Alves",7.0,0,"","PT",1181,10.0,0,1,0,0,11,11,1,4,0,9.0,1299977
23083,"Noah Guerrero",7.0,0,"","US",1062,10.0,0,1,0,0,11,9,1,9,0,10.0,1304625
23084,"Bob Casey",7.0,0,"","US",1226,10.0,0,1,0,0,11,11,1,7,0,10.0,1326028
23085,"Leo Lino",7.0,0,"","US",1277,10.0,0,1,0,0,11,11,1,4,0,7.0,1393702
23086,"Robert Galarga",7.0,0,"","DO",1278,10.0,0,1,0,0,11,11,1,5,0,9.0,1395884
23087,"Federico Clur",7.0,0,"","AR",1101,10.0,0,1,0,0,11,11,1,4,0,7.0,1400611
23088,"Lucas Brooks2",7.0,0,"","US",1053,10.0,0,1,0,0,11,11,1,2,0,9.0,1400835
23089,"Andrey Alves",7.0,0,"","BR",1277,10.0,0,1,0,0,11,11,1,9,0,10.0,1413061
23090,"Michal Radziwonka",7.0,0,"","PL",1190,10.0,0,1,0,0,11,11,1,8,0,4.0,1416954
23091,"Eli Kruse",7.0,0,"","US",1208,10.0,0,1,0,0,12,11,1,2,0,5.0,719713
23092,"Adam Boston",7.0,0,"","US",318,10.0,0,2,0,0,12,11,1,10,0,11.0,828023
23093,"Fabian Zahler",7.0,0,"","CH",1276,10.0,0,1,0,0,12,11,1,4,0,9.0,1066721
23094,"Derrick Harper",7.0,0,"","US",1208,10.0,0,1,0,0,12,11,1,2,0,3.0,1159203
23095,"Nickolas Deboer",7.0,0,"","US",1094,10.0,0,1,0,0,12,11,1,3,0,2.0,1220377
23096,"Joris Eijmberts",7.0,0,"","NL",1257,10.0,0,1,0,0,12,11,1,5,0,2.0,1264899
23097,"Jake Hagele",7.0,0,"","US",1164,10.0,0,1,0,0,12,11,1,4,0,9.0,1382766
23098,"Timur Yavorski",7.0,0,"","PL",1230,10.0,0,1,0,0,12,11,1,3,0,8.0,1391347
23099,"Pedro Caetano3",7.0,0,"","PT",1275,10.0,0,1,0,0,12,11,1,9,0,8.0,1393616
23100,"Dusty Blake",7.0,0,"","US",1275,10.0,0,1,0,0,12,11,1,1,0,10.0,1393977
23101,"Álvaro Artés Muñiz",7.0,0,"","ES",1277,10.0,0,1,0,0,12,11,1,6,0,9.0,1397094
23102,"Tobias King Andreassen2",7.0,0,"","TH",1233,10.0,0,1,0,0,12,11,1,2,0,3.0,1398404
23103,"Bush Andrew Christian",7.0,0,"","RO",1207,10.0,0,1,0,0,12,11,1,2,0,10.0,1401081
23104,"Chin Tao Ho",7.0,0,"","SG",1275,10.0,0,1,0,0,12,11,1,1,0,10.0,1403098
23105,"Amal Touil2",7.0,0,"","FI",1275,10.0,0,1,0,0,12,11,1,4,0,6.0,1404959
23106,"Mads Ivarsen",7.0,0,"","DK",1219,10.0,0,1,0,0,12,11,1,9,0,5.0,1418614
23107,"Ryan C Jones",7.0,0,"","US",988,10.0,0,1,0,0,13,9,1,8,0,6.0,662142
23108,"Cole Hickman",7.0,0,"","US",898,10.0,0,1,0,0,13,9,1,12,0,4.0,800599
23109,"Spencer Cagle3",7.0,0,"","US",1184,10.0,0,1,0,0,13,11,1,3,0,8.0,1076950
23110,"Guilhermo Barreto",7.0,0,"","BR",1090,10.0,0,1,0,0,13,11,1,2,0,11.0,1174043
23111,"Jesús Pérez Molina2",7.0,0,"","ES",1144,10.0,0,1,0,0,13,8,1,4,0,10.0,1218893
23112,"Robert Tristan",7.0,0,"","AU",918,10.0,0,3,0,0,13,11,2,8,0,9.0,1230860
23113,"Leonardo Haban",7.0,0,"","US",1198,10.0,0,1,0,0,13,8,1,8,1,1.0,1270915
23114,"Isaiah Sandford",7.0,0,"","DK",1183,10.0,0,1,0,0,13,11,1,3,0,6.0,1356343
23115,"Scott Vleugels",7.0,0,"","NL",1196,10.0,0,1,0,0,13,11,1,4,0,8.0,1367843
23116,"Austin Briscoe2",7.0,0,"","US",1255,10.0,0,1,0,0,13,11,1,9,0,7.0,1393036
23117,"Darkhan Kharitonov",7.0,0,"","JP",1113,10.0,0,1,0,0,13,11,1,4,0,10.0,1394592
23118,"Jonh Smit",7.0,0,"","CH",1276,10.0,0,1,0,0,13,11,1,2,0,8.0,1396439
23119,"Michael Malan",7.0,0,"","ZA",1276,10.0,0,1,0,0,13,11,1,9,0,8.0,1397037
23120,"Anderson Mizuta",7.0,0,"","BR",1277,10.0,0,1,0,0,13,11,1,3,0,10.0,1397812
23121,"Julian Bermudez",7.0,0,"","CO",1276,10.0,0,1,0,0,13,11,1,2,0,9.0,1403295
23122,"Shyam Natarajan",7.0,0,"","US",1277,10.0,0,1,0,0,13,11,1,3,0,5.0,1405883
23123,"Brandon Craig5",7.0,0,"","US",1275,10.0,0,1,0,0,13,11,1,8,0,8.0,1408846
23124,"James Ward15",7.0,0,"","AU",1221,10.0,0,1,0,0,13,11,1,8,0,8.0,1410505
23125,"Fernando De La Cal",7.0,0,"","ES",1276,10.0,0,1,0,0,13,11,1,4,0,9.0,1412640
23126,"Joaquín Pérez Pardo",7.0,0,"","AR",1221,10.0,0,1,0,0,13,11,1,5,0,7.0,1416003
23127,"Chris Lanus",7.0,0,"","US",1160,10.0,0,1,0,0,14,11,1,4,0,8.0,1203645
23128,"Borja Gibernau",7.0,0,"","ES",1103,10.0,0,3,0,0,14,11,1,1,0,8.0,1232556
23129,"Joseph Alvarado",7.0,0,"","US",1217,10.0,0,1,0,0,14,11,1,7,0,3.0,1297367
23130,"Michael Polutnilk",7.0,0,"","US",1194,10.0,0,1,0,0,14,11,1,1,0,8.0,1336607
23131,"Angel Ruiz3",7.0,0,"","US",1223,10.0,0,1,0,0,14,10,1,8,0,11.0,1342262
23132,"Harvey Wirth",7.0,0,"","US",1129,10.0,0,1,0,0,14,11,1,3,0,8.0,1396183
23133,"Aris-Kyan Mitschang-Manda-Dron",7.0,0,"","DE",891,10.0,0,1,0,0,14,11,1,3,0,5.0,1403739
23134,"Tate Ivory",7.0,0,"","US",1275,10.0,0,1,0,0,14,11,1,5,0,7.0,1411163
23135,"Maxim Lisovskiy",7.0,0,"","GO",1277,10.0,0,1,0,0,14,11,1,3,0,9.0,1416266
23136,"Tal Regev",7.0,0,"","US",1240,10.0,0,1,1,0,15,11,1,7,0,5.0,1384480
23137,"Jorge Ayrton",7.0,0,"","PE",631,10.0,0,2,0,0,15,11,2,1,0,5.0,1247060
23138,"Aaron Cronin",7.0,0,"","IE",1178,10.0,0,1,0,0,15,11,1,10,0,6.0,1336672
23139,"Avery Durrant",7.0,0,"","US",1274,10.0,0,1,0,0,15,11,1,6,0,7.0,1338693
23140,"Joshua Keltner",7.0,0,"","US",1217,10.0,0,1,0,0,15,11,1,4,0,8.0,1358613
23141,"Joshua Yates6",7.0,0,"","US",1336,10.0,0,1,0,0,15,11,1,4,1,1.0,1376999
23142,"Jaden Reznick",7.0,0,"","US",1275,10.0,0,1,0,0,15,11,1,10,0,7.0,1390711
23143,"Matej Mestric",7.0,0,"","HR",1277,10.0,0,1,0,0,15,11,1,5,0,7.0,1391884
23144,"John Gadd18",7.0,0,"","US",1163,10.0,0,2,0,0,15,11,1,9,0,8.0,1401496
23145,"Michael Solis",7.0,0,"","US",1275,10.0,0,1,0,0,15,11,1,7,0,8.0,1404015
23146,"Jesus Abraham Guerra Flores2",7.0,0,"","MX",1277,10.0,0,1,0,0,15,11,1,3,0,9.0,1412099
23147,"Alex Pereira Barroso",7.0,0,"","ES",1274,10.0,0,1,0,0,15,11,1,5,0,10.0,1414589
23148,"Zach Kenton",7.0,0,"","US",345,10.0,0,2,0,0,16,11,1,6,0,6.0,615940
23149,"Rafael Potrich",7.0,0,"","BR",1244,10.0,0,1,0,0,16,11,1,7,0,6.0,1281511
23150,"Blain Smith2",7.0,0,"","AU",1276,10.0,0,1,0,0,16,11,1,1,0,8.0,1357867
23151,"Mattia Convertino2",7.0,0,"","IT",1297,10.0,0,1,0,0,16,11,1,2,0,9.0,1380436
23152,"Gustavo Lourenço Migliori Campos",7.0,0,"","BR",1277,10.0,0,1,0,0,16,11,1,9,0,3.0,1389006
23153,"Henrique Aquilini",7.0,0,"","BR",1151,10.0,0,1,0,0,16,11,1,6,0,7.0,1393302
23154,"Victor Eav",7.0,0,"","US",1274,10.0,0,1,0,0,16,11,1,3,0,8.0,1402899
23155,"Allyson Salcedo",7.0,0,"","BR",1276,10.0,0,1,0,0,16,11,1,9,0,8.0,1403090
23156,"Christo Berber",7.0,0,"","GR",1277,10.0,0,1,0,0,16,11,1,5,0,10.0,1411349
23157,"John Deaton2",7.0,0,"","US",1234,10.0,0,1,0,0,17,11,1,5,0,10.0,424168
23158,"Scott Schayot",7.0,0,"","US",328,10.0,0,1,0,0,17,11,1,4,0,11.0,625309
23159,"Curtis Stevens",7.0,0,"","US",1199,10.0,0,1,0,0,17,11,1,3,0,4.0,784949
23160,"Joseph Ming",7.0,0,"","GB",1277,10.0,0,1,0,0,17,11,1,9,0,7.0,941080
23161,"Esdras Rios",7.0,0,"","BR",954,10.0,0,1,0,0,17,9,1,3,0,10.0,1151370
23162,"Jian Hong Lim",7.0,0,"","SG",1278,10.0,0,1,0,0,17,11,1,3,0,11.0,1180061
23163,"Patrick Raddatz",7.0,0,"","US",730,10.0,0,1,0,0,17,11,1,6,0,8.0,1201181
23164,"Patrick Stamper2",7.0,0,"","US",688,10.0,0,1,0,0,17,11,1,6,0,8.0,1230116
23165,"Garrett Eidsor",7.0,0,"","US",1276,10.0,0,1,0,0,17,11,1,1,0,6.0,1253234
23166,"Owen Wittkoski2",7.0,0,"","US",1184,10.0,0,1,0,0,17,11,1,6,0,8.0,1271064
23167,"Kemil Boulahya",7.0,0,"","BE",1220,10.0,0,1,0,0,17,11,1,5,0,9.0,1281993
23168,"Javier Bengoa",7.0,0,"","ES",1235,10.0,0,1,0,0,17,11,1,3,0,9.0,1321561
23169,"Will Copfer",7.0,0,"","US",1294,10.0,0,1,0,0,17,11,1,4,0,8.0,1325513
23170,"Dominick Rikoskie",7.0,0,"","US",328,10.0,0,2,0,0,17,10,1,5,0,10.0,1326445
23171,"Jarred Slabbert",7.0,0,"","NZ",1313,10.0,0,1,0,0,17,11,1,5,0,6.0,1340944
23172,"Bryan Guillen Ramirez",7.0,0,"","EC",311,10.0,0,2,0,0,17,11,1,10,0,11.0,1366788
23173,"Rodrigo Ferreguetti",7.0,0,"","BR",1276,10.0,0,1,0,0,17,11,1,4,0,9.0,1389396
23174,"Inder Sekhon",7.0,0,"","CA",1273,10.0,0,1,0,0,17,11,1,9,0,6.0,1389459
23175,"Kyle Reinmuth",7.0,0,"","US",1310,10.0,0,1,0,0,17,11,1,8,0,6.0,1391621
23176,"Daniel Szajko",7.0,0,"","HU",1277,10.0,0,1,0,0,17,11,1,7,0,10.0,1393578
23177,"Garrett Hart",7.0,0,"","CA",1187,10.0,0,1,0,0,17,11,1,10,0,8.0,1393923
23178,"Thachapon Congsomjit",7.0,0,"","TH",1262,10.0,0,1,0,0,17,11,1,3,0,7.0,1394142
23179,"Dawid Stypiński",7.0,0,"","PL",1276,10.0,0,1,0,0,17,11,1,6,0,11.0,1394920
23180,"Ciaran Jones2",7.0,0,"","AU",1204,10.0,0,1,0,0,17,11,1,6,0,6.0,1396446
23181,"Keeron John",7.0,0,"","GB",1220,10.0,0,1,0,0,17,11,1,1,0,9.0,1396927
23182,"Jedidiah Tsasa",7.0,0,"","US",1277,10.0,0,1,0,0,17,11,1,6,0,7.0,1397290
23183,"Bailey Manning",7.0,0,"","AU",1276,10.0,0,1,0,0,17,11,1,2,0,11.0,1400561
23184,"Brian Phillips17",7.0,0,"","US",1277,10.0,0,1,0,0,17,11,1,3,0,6.0,1409940
23185,"Yunus Emre Köksal",7.0,0,"","TR",1275,10.0,0,1,0,0,17,11,1,6,0,10.0,1412554
23186,"Miguel Sebastian",7.0,0,"","PE",1182,10.0,0,1,0,0,17,11,1,8,0,10.0,1415002
23187,"Kaileb Dooling2",7.0,0,"","AU",1277,10.0,0,1,0,0,17,11,1,6,0,9.0,1416086
23188,"Tyler Griffin8",7.0,0,"","US",1276,10.0,0,1,0,0,17,11,1,9,0,2.0,1417136
23189,"Vinicius Moscon2",7.0,0,"","BR",1277,10.0,0,1,0,0,17,11,1,9,0,6.0,1418417
23190,"Jarle HÃ¸glund",7.0,0,"","NO",1118,10.0,0,1,0,0,18,11,1,2,0,11.0,359904
23191,"Adrian Wong4",7.0,0,"","US",1183,10.0,0,1,0,0,18,11,1,3,0,6.0,1110242
23192,"Riku Huuhka",7.0,0,"","FI",1185,10.0,0,1,0,0,18,11,1,4,0,8.0,1166086
23193,"Lucas Vasas2",7.0,0,"","ES",1102,10.0,0,1,0,0,18,11,1,5,0,7.0,1228420
23194,"Mario Iannitello",7.0,0,"","IT",1417,10.0,0,1,0,0,18,11,1,11,0,9.0,1290229
23195,"Marshall Mcintosh",7.0,0,"","GB",1198,10.0,0,1,0,0,18,11,1,4,0,4.0,1323933
23196,"Sungjae Lee",7.0,0,"","KR",1289,10.0,0,1,0,0,18,11,1,4,0,6.0,1337843
23197,"Matthew Kilmurry",7.0,0,"","US",1300,10.0,0,1,0,0,18,11,1,9,0,9.0,1368338
23198,"Blake Stover-Arnold",7.0,0,"","US",1187,10.0,0,1,0,0,18,11,1,3,0,6.0,1398613
23199,"Noelle Mckain",7.0,0,"","US",1271,10.0,0,1,0,0,18,11,1,1,0,7.0,1398645
23200,"Andrei Denes",7.0,0,"","RO",1277,10.0,0,1,0,0,18,11,1,1,0,7.0,1401357
23201,"Catherine Williams",7.0,0,"","US",1169,10.0,0,1,0,0,18,11,1,2,0,9.0,1403666
23202,"Ty DeLamar",7.0,0,"","US",1173,10.0,0,2,0,0,18,11,1,5,0,8.0,1405689
23203,"Nital Hooper",7.0,0,"","GB",652,10.0,0,1,0,0,18,11,1,4,0,10.0,1409290
23204,"Victor Hugo Sandoval Cardona",7.0,0,"","ES",1205,10.0,0,1,0,0,18,11,1,2,0,7.0,1410499
23205,"Cristian Bocan",7.0,0,"","GB",1276,10.0,0,1,0,0,19,11,1,3,0,6.0,1351202
23206,"Esther Gonzalez",7.0,0,"","ES",1339,10.0,0,1,0,0,19,11,1,10,0,10.0,1415585
23207,"Leonardo Steli Monteiro",7.0,0,"","BR",1119,10.0,0,3,0,0,20,11,1,9,0,10.0,1375925
23208,"Jaren Daniels Jaren Daniels",7.0,0,"","US",1277,10.0,0,1,0,0,20,11,1,1,0,8.0,1397078
23209,"Joao Borelli",7.0,0,"","BR",1275,10.0,0,1,0,0,20,11,1,3,0,8.0,1398524
23210,"Diego Bognermayr",7.0,0,"","CH",1218,10.0,0,1,0,0,20,11,1,7,0,6.0,1412409
23211,"M Stembridge",7.0,0,"","NZ",1278,10.0,0,1,0,0,20,11,1,1,0,6.0,1417234
23212,"Gabriel Levandowski",7.0,0,"","BR",977,10.0,0,3,1,0,21,9,2,3,0,7.0,1224285
23213,"Yelena Saladukha",7.0,0,"","US",1107,10.0,0,3,0,0,21,11,1,8,0,5.0,1297031
23214,"Mario Del Castillo",7.0,0,"","PE",1136,10.0,0,3,0,0,23,11,2,11,0,9.0,1388235
23215,"Nick Paasch",7.0,0,"","US",1191,10.0,0,2,0,0,24,11,1,8,0,8.0,1173365
23216,"Juan Manuel Moauro Otero",7.0,0,"","AR",1170,10.0,0,2,0,0,24,11,1,17,0,10.0,1413892
23217,"Yannis Dobrin",7.0,0,"","IE",1180,10.0,0,2,0,0,25,11,1,12,0,9.0,1403743
23218,"Dave Kapter",7.0,0,"","US",155,10.0,0,4,0,0,26,11,1,13,0,6.0,28339
23219,"Oscar Molina",7.0,0,"","CR",1146,10.0,0,2,0,0,28,11,1,8,0,6.0,1379501
23220,"Raul Camerro",7.0,0,"","BR",723,10.0,0,4,0,0,29,11,1,6,0,9.0,1319888
23221,"Christoph Willingshofer",7.0,0,"","AT",1099,10.0,0,2,0,0,35,11,1,14,0,6.0,1321454
23222,"Lucas Matias2",7.0,0,"","AR",454,10.0,0,2,0,0,35,11,2,8,0,10.0,1356010
23223,"Bubux Cervantes",7.0,0,"","MX",1188,10.0,0,2,0,0,35,11,1,12,0,7.0,1417178
23224,"Austin Smith63",7.0,0,"","US",411,10.0,0,4,0,0,38,11,1,17,0,9.0,1415279
23225,"John Kardis",7.0,0,"","AU",1229,11.0,0,1,0,0,0,8,1,4,0,10.0,539926
23226,"Jeremy Swank",7.0,0,"","US",1440,11.0,0,1,0,0,0,5,1,1,1,1.0,701445
