"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
13847,"Tommaso Varotto",7.0,0,"","IT",1420,11.0,0,1,0,0,13,11,1,1,0,9.0,1218983
13848,"James Dixon11",7.0,0,"","AU",1149,11.0,0,1,0,0,13,8,1,1,0,8.0,1279147
13849,"Neil Grout",7.0,0,"","GB",1379,11.0,0,2,0,0,13,7,1,20,0,7.0,1362793
13850,"Craig Evans3",7.0,0,"","GB",1343,11.0,0,1,0,0,13,11,1,8,0,6.0,1368393
13851,"Jos Waringo",7.0,0,"","LU",1275,11.0,0,1,0,0,13,11,1,5,0,8.0,1372641
13852,"Tomas Herrero2",7.0,0,"","AR",1402,11.0,0,1,0,0,13,11,1,10,0,10.0,1382005
13853,"Anthony Mosher2",7.0,0,"","US",1274,11.0,0,1,0,0,13,11,1,7,0,7.0,1384550
13854,"Cayden Keltner",7.0,0,"","US",1278,11.0,0,1,0,0,13,11,1,2,0,9.0,1393762
13855,"Tiago Martins8",7.0,0,"","PT",1017,11.0,0,3,0,0,13,11,1,8,0,9.0,1393917
13856,"Travis Gary",7.0,0,"","US",1071,11.0,0,2,0,0,14,8,2,14,0,8.0,119184
13857,"Ruben Rovelo",7.0,0,"","MX",1392,11.0,0,1,0,0,14,6,1,6,0,9.0,122264
13858,"Matheus Mundstock",7.0,0,"","BR",1318,11.0,0,1,0,0,14,7,1,13,0,5.0,1262718
13859,"Cohen Obrien",7.0,0,"","US",1275,11.0,0,1,0,0,14,11,1,6,0,4.0,1397318
13860,"Luis Fernandez6",7.0,0,"","VE",1433,11.0,0,1,0,0,15,7,1,8,0,8.0,953860
13861,"Juan Francisco Rossini",7.0,0,"","AR",1197,11.0,0,1,0,0,15,8,1,8,0,12.0,1128922
13862,"Carlos Melendez5",7.0,0,"","US",1222,11.0,0,2,0,0,15,11,1,7,0,8.0,1372705
13863,"Kevin Bowman6",7.0,0,"","US",1349,11.0,0,1,0,0,15,11,1,3,0,8.0,1373045
13864,"Braiden Robison",7.0,0,"","CA",1273,11.0,0,1,0,0,15,11,1,2,0,7.0,1389527
13865,"Fernando Aros",7.0,0,"","CL",1191,11.0,0,2,0,0,15,11,1,3,0,7.0,1401397
13866,"Jonathan Smallwood",7.0,0,"","US",1274,11.0,0,1,0,0,16,11,1,6,0,11.0,976631
13867,"Sébastien Lapointe",7.0,0,"","CA",1307,11.0,0,1,0,0,16,7,1,8,0,4.0,1227004
13868,"Carlos Henninger",7.0,0,"","AR",1147,11.0,0,2,0,0,16,11,1,2,0,10.0,1328597
13869,"Mariusz Nowak4",7.0,0,"","PL",1275,11.0,0,1,0,0,16,11,1,3,0,11.0,1331347
13870,"Luuk Klein Hesselink",7.0,0,"","NL",1275,11.0,0,1,0,0,16,11,1,4,0,11.0,1364818
13871,"Yougai Xie",7.0,0,"","CN",1275,11.0,0,1,0,0,16,11,1,2,0,11.0,1388859
13872,"Bruno Sanader",7.0,0,"","HR",1213,11.0,0,1,0,0,17,11,1,3,0,10.0,1042782
13873,"Ociel Antonio Peralta Campa",7.0,0,"","MX",1542,11.0,0,1,0,0,17,5,1,12,0,5.0,1140059
13874,"Hunter Kellenbarger",7.0,0,"","US",1411,11.0,0,1,0,0,17,11,1,12,0,7.0,1143876
13875,"Matthew Pressdee",7.0,0,"","GB",1190,11.0,0,2,0,0,17,11,1,3,0,9.0,1208552
13876,"Victor Castro11",7.0,0,"","US",1275,11.0,0,1,0,0,17,11,1,4,0,9.0,1229649
13877,"Linus Hirschl",7.0,0,"","AT",1274,11.0,0,1,0,0,17,11,1,6,0,10.0,1278475
13878,"Cristopher Granado",7.0,0,"","US",1417,11.0,0,1,0,0,17,11,1,6,0,9.0,1361914
13879,"Igor Przeździęk",7.0,0,"","PL",1297,11.0,0,1,0,0,17,7,1,6,0,10.0,1380317
13880,"Andreas Funke2",7.0,0,"","DE",1311,11.0,0,1,0,0,17,11,1,3,0,7.0,1384138
13881,"Rick Van Dijken",7.0,0,"","NL",1385,11.0,0,1,0,0,17,11,1,6,0,11.0,1388937
13882,"René Schumann",7.0,0,"","DE",1274,11.0,0,1,0,0,17,11,1,9,0,8.0,1389532
13883,"Jonas Serrano",7.0,0,"","AT",1275,11.0,0,1,0,0,17,11,1,4,0,11.0,1391747
13884,"Zak Fleming",7.0,0,"","AU",1275,11.0,0,1,0,0,17,11,1,6,0,11.0,1392731
13885,"Alvaro Grosso",7.0,0,"","AR",1078,11.0,0,1,0,0,17,11,1,5,0,8.0,1394106
13886,"Thiago Nascimento5",7.0,0,"","BR",1275,11.0,0,1,0,0,17,11,1,7,0,11.0,1394976
13887,"Kane Jackson",7.0,0,"","US",1275,11.0,0,1,0,0,17,11,1,4,0,11.0,1395100
13888,"Lucian Huza",7.0,0,"","RO",1274,11.0,0,1,0,0,17,11,1,7,0,11.0,1395962
13889,"Filip Kovář Násleně",7.0,0,"","CZ",1274,11.0,0,1,0,0,17,11,1,8,0,12.0,1397243
13890,"Max Vuijk",7.0,0,"","NL",1184,11.0,0,2,0,0,17,11,2,3,0,8.0,1397766
13891,"Vojtěch Vaculík",7.0,0,"","CZ",1178,11.0,0,1,0,0,17,11,1,4,0,10.0,1399373
13892,"Saikyo Habak",7.0,0,"","KZ",1265,11.0,0,1,0,0,17,11,1,3,0,9.0,1401044
13893,"Marcelo Cordeiro2",7.0,0,"","US",1276,11.0,0,1,0,0,17,11,1,5,0,11.0,1401780
13894,"Yuyo Rozas",7.0,0,"","ES",1274,11.0,0,1,0,0,17,11,1,1,0,8.0,1403820
13895,"Mark Ditrikh",7.0,0,"","KZ",1274,11.0,0,1,0,0,17,11,1,1,0,10.0,1406546
13896,"Korbyn Wright",7.0,0,"","US",1215,11.0,0,1,0,0,17,11,1,2,0,7.0,1407034
13897,"Joshua Rhodes3",7.0,0,"","US",1260,11.0,0,1,0,0,18,11,1,2,0,10.0,693400
13898,"Alejandro Andres Cajeao Brea",7.0,0,"","ES",1306,11.0,0,1,0,0,18,7,1,13,0,6.0,979057
13899,"Jeremy Morse2",7.0,0,"","US",1300,11.0,0,1,0,0,18,7,1,6,0,10.0,1204815
13900,"Denny Miller2",7.0,0,"","CZ",1380,11.0,0,1,0,0,18,11,1,6,0,11.0,1283139
13901,"Alex Muhr",7.0,0,"","US",1274,11.0,0,1,0,0,18,11,1,9,0,6.0,1391184
13902,"Guilherme Silva29",7.0,0,"","BR",1192,11.0,0,2,0,0,18,11,1,11,0,11.0,1398081
13903,"Arik Dor",7.0,0,"","IL",1110,11.0,0,2,0,0,18,11,1,3,0,9.0,1402743
13904,"Lachlan Parsons",7.0,0,"","AU",1195,11.0,0,2,0,0,18,11,1,4,0,9.0,1406038
13905,"Nicolas Aristegui",7.0,0,"","AR",1182,11.0,0,1,0,0,19,11,1,7,0,4.0,1398754
13906,"Emanuel Sartoretto",7.0,0,"","BR",1274,11.0,0,1,0,0,19,11,1,1,0,5.0,1402329
13907,"Julián Barberis",7.0,0,"","AR",1272,11.0,0,1,0,0,20,7,1,5,0,4.0,1316028
13908,"Ryan Mcphillips2",7.0,0,"","US",1125,11.0,0,3,0,0,22,11,1,3,0,3.0,1382306
13909,"Mario Del Castillo",7.0,0,"","PE",1200,11.0,0,2,0,0,23,11,1,11,0,9.0,1388235
13910,"Mohammad Alqutami",7.0,0,"","AE",1185,11.0,0,2,0,0,23,11,1,10,0,9.0,1389771
13911,"Guillermo Tomatis2",7.0,0,"","AR",1339,11.0,0,2,2,0,26,11,1,16,0,6.0,1270146
13912,"Jon Flaherty",7.0,0,"","US",1327,11.0,0,2,0,0,27,11,1,7,0,6.0,201031
13913,"Anderson Ramos",7.0,0,"","BR",1183,11.0,0,2,0,0,28,11,1,6,0,10.0,1394797
13914,"Tyler Hiatt2",7.0,0,"","US",1200,11.0,0,2,0,0,29,11,1,9,0,9.0,1293561
13915,"Kyrillos Gaber",7.0,0,"","EG",1199,11.0,0,2,0,0,29,11,1,9,0,9.0,1378086
13916,"Joseph Henriquez",7.0,0,"","EC",1183,11.0,0,2,0,0,29,11,1,3,0,10.0,1401316
13917,"Jonas Mikalauskas",7.0,0,"","LT",1202,11.0,0,2,0,0,30,11,1,8,0,8.0,1276990
13918,"Marc Juan",7.0,0,"","ES",1129,11.0,0,3,0,0,32,11,1,5,0,9.0,1406353
13919,"Stephen Tefel",7.0,0,"","US",1188,11.0,0,2,0,0,35,11,1,8,0,8.0,1343419
13920,"Daniel Cooke",7.0,0,"","GB",2130,12.0,0,1,0,0,3,3,1,8,0,8.0,57249
13921,"Sam Elliott2",7.0,0,"","GB",2045,12.0,0,1,0,0,9,3,1,6,0,9.0,480469
13922,"Daniel Holt3",7.0,0,"","US",1136,12.0,0,2,0,0,9,11,1,2,0,11.0,773621
13923,"Francisco Miguel Moreno Alpañez",7.0,0,"","ES",1383,12.0,0,2,0,0,10,6,1,9,0,8.0,1282235
13924,"GA Thibault",7.0,0,"","AR",1338,12.0,0,2,1,0,13,11,2,5,1,4.0,1309530
13925,"Demian Kucher",7.0,0,"","UA",1339,12.0,0,2,0,0,13,11,1,3,0,8.0,1400274
13926,"Tyler Roberts12",7.0,0,"","US",1458,12.0,0,2,0,0,14,11,1,12,0,8.0,1390119
13927,"Jack Pullen7",7.0,0,"","GB",2257,12.0,0,1,0,0,17,3,1,6,0,10.0,956929
13928,"Marco Marco R",7.0,0,"","NL",1179,12.0,0,2,0,0,17,11,1,6,0,10.0,1398847
13929,"Rasmus Sõõru",7.0,0,"","EE",1221,12.0,0,2,0,0,21,11,1,12,0,7.0,1406328
13930,"Michael Scott Parker",6.0,0,"","US",471,9.0,0,1,0,0,2,11,1,1,0,10.0,55121
13931,"Franco Aguirre2",6.0,0,"","UY",1094,9.0,0,1,0,0,2,11,1,2,0,6.0,1228231
13932,"Jason B Thompson",6.0,0,"","US",701,9.0,0,1,0,0,5,11,1,1,0,4.0,1343570
13933,"Elyce Macgillivray2",6.0,0,"","AU",309,9.0,0,1,0,0,6,11,1,2,0,11.0,1188420
13934,"Eduardo Buss",6.0,0,"","BR",189,9.0,0,1,0,0,7,11,1,2,0,10.0,563959
13935,"Carlo Fumagalli",6.0,0,"","IT",695,9.0,0,1,0,0,8,11,1,4,0,4.0,1156300
13936,"Jacob Ansel",6.0,0,"","US",417,9.0,0,1,0,0,10,10,1,3,0,6.0,421608
13937,"Michael Gale2",6.0,0,"","US",317,9.0,0,1,0,0,10,10,1,4,0,11.0,980306
13938,"Gustavo Cardinale",6.0,0,"","AR",1010,9.0,0,1,0,0,10,11,1,6,0,10.0,1382662
13939,"Aydan Hassan",6.0,0,"","GB",565,9.0,0,1,0,0,12,11,1,4,0,7.0,1012269
13940,"Ian Jennings2",6.0,0,"","US",450,9.0,0,1,0,0,14,11,1,10,0,5.0,925094
13941,"Paul Vuichoud",6.0,0,"","AU",666,9.0,0,4,0,0,15,11,1,2,0,8.0,1073212
13942,"Mohammad Zuhaib",6.0,0,"","US",1095,10.0,0,1,0,0,2,11,1,2,0,8.0,1345433
13943,"Josip Grgic",6.0,0,"","AT",792,10.0,0,1,0,0,4,10,1,1,0,11.0,740190
13944,"Zach Hassan",6.0,0,"","GB",711,10.0,0,1,0,0,4,11,1,1,0,3.0,1189760
13945,"Ricardo Padeiro",6.0,0,"","PT",1068,10.0,0,1,0,0,4,11,1,6,0,6.0,1222611
13946,"Harrison Faulder",6.0,0,"","GB",1057,10.0,0,1,0,0,4,11,1,1,0,8.0,1280703
13947,"Aditya Dwi Andika Udaa",6.0,0,"","ID",997,10.0,0,1,0,0,4,11,1,1,0,6.0,1312818
13948,"Jack Miller20",6.0,0,"","AU",1524,10.0,0,1,0,0,4,11,1,2,0,8.0,1374643
13949,"Blake Meacham",6.0,0,"","US",1002,10.0,0,1,0,0,4,11,1,1,0,7.0,1386041
13950,"Felipe Moreno2",6.0,0,"","BR",942,10.0,0,1,0,0,5,9,1,7,0,9.0,1046648
13951,"Jack Ray",6.0,0,"","AU",1091,10.0,0,1,0,0,5,11,1,3,0,7.0,1225029
13952,"Kaiky Miliroeli",6.0,0,"","BR",921,10.0,0,1,0,0,5,11,1,1,0,11.0,1303345
13953,"Franco Sarramia",6.0,0,"","AR",991,10.0,0,1,0,0,5,11,1,1,0,7.0,1385085
13954,"Greg Merritt",6.0,0,"","US",917,10.0,0,1,0,0,6,8,1,1,0,10.0,301221
13955,"Stephen Hoffmann",6.0,0,"","US",1031,10.0,0,1,0,0,6,11,1,8,0,10.0,1265820
13956,"Tyler Jackson17",6.0,0,"","US",1162,10.0,0,1,0,0,6,11,1,3,0,5.0,1377810
13957,"Miguel Martinez14",6.0,0,"","MX",799,10.0,0,1,0,0,7,10,1,3,0,10.0,1156160
13958,"Eric Quinney",6.0,0,"","US",833,10.0,0,1,0,0,7,11,1,1,0,8.0,1238153
13959,"Sebastien Lavallee2",6.0,0,"","CA",945,10.0,0,1,0,0,7,9,1,2,0,6.0,1304112
13960,"Raul Barrero2",6.0,0,"","ES",1118,10.0,0,1,0,0,7,11,1,4,0,8.0,1340013
13961,"Dorian Herysz",6.0,0,"","BE",971,10.0,0,1,0,0,8,11,1,1,0,9.0,504436
13962,"Diego Campos2",6.0,0,"","SV",1030,10.0,0,1,0,0,8,11,1,6,0,8.0,1229246
13963,"Filippo Tussardi",6.0,0,"","IT",1081,10.0,0,1,0,0,8,11,1,2,0,10.0,1275230
13964,"Jason Gonzalez2",6.0,0,"","MX",998,10.0,0,1,0,0,8,11,1,2,0,11.0,1332770
13965,"Louie Staltari2",6.0,0,"","AU",1018,10.0,0,1,0,0,8,11,1,1,0,8.0,1389213
13966,"Nathan Quinn2",6.0,0,"","CA",963,10.0,0,1,0,0,9,11,1,1,0,7.0,1375888
13967,"Hartman Simmons",6.0,0,"","US",159,10.0,0,3,0,0,10,11,2,5,0,11.0,985598
13968,"Leonardo Horta",6.0,0,"","BR",756,10.0,0,1,0,0,10,9,1,10,0,6.0,1100415
13969,"Takeshi Yaginuma",6.0,0,"","JP",940,10.0,0,1,0,0,10,9,1,6,0,7.0,1150555
13970,"Daniel Schellhorn",6.0,0,"","GB",1078,10.0,0,1,0,0,10,11,1,1,0,10.0,1170272
13971,"Rafael Ramos5",6.0,0,"","DO",1035,10.0,0,1,0,0,10,11,1,2,0,6.0,1178308
13972,"Marco Najera",6.0,0,"","MX",940,10.0,0,1,0,0,10,11,1,3,0,9.0,1290352
13973,"Juam Sebastian",6.0,0,"","US",1041,10.0,0,1,0,0,10,11,1,1,0,8.0,1343723
13974,"Stefan Eisinger-Sewald",6.0,0,"","AT",1134,10.0,0,1,1,0,11,11,1,3,1,1.0,1292082
13975,"Gavin Macfarlane",6.0,0,"","CA",1293,10.0,0,1,0,0,11,11,1,11,0,4.0,822231
13976,"Benjamin Gonzalez3",6.0,0,"","AR",1092,10.0,0,1,0,0,11,11,1,4,0,3.0,1175407
13977,"Cameron Capie",6.0,0,"","US",806,10.0,0,1,0,0,11,10,1,4,0,6.0,1243811
13978,"Joshua Lawson6",6.0,0,"","US",1284,10.0,0,1,0,0,12,11,1,2,0,7.0,1379050
13979,"Jorge Garcia37",6.0,0,"","SV",1147,10.0,0,1,0,0,12,11,1,1,0,6.0,1380993
13980,"Noah Gerrey",6.0,0,"","AU",1266,10.0,0,1,0,0,13,11,1,5,0,8.0,1404711
13981,"Joshua Soto4",6.0,0,"","US",1884,10.0,0,1,0,0,14,7,1,13,0,9.0,1065938
13982,"Doug Banks3",6.0,0,"","CA",1073,10.0,0,1,0,0,14,11,1,2,0,6.0,1180394
13983,"Austin Woodhouse",6.0,0,"","US",1006,10.0,0,1,0,0,14,11,1,5,0,11.0,1392287
13984,"Mario Fonseca Cortes",6.0,0,"","CO",833,10.0,0,1,0,0,15,9,1,10,0,8.0,1345986
13985,"Chris Dixon8",6.0,0,"","GB",1081,10.0,0,1,0,0,16,11,1,4,0,8.0,910997
13986,"Stacey Clarahan",6.0,0,"","CA",1053,10.0,0,2,0,0,16,11,1,7,0,7.0,1372480
13987,"Jacob Monson2",6.0,0,"","US",1070,10.0,0,1,0,0,17,11,1,4,0,8.0,308835
13988,"Lance Jason",6.0,0,"","US",454,10.0,0,2,0,0,17,10,2,2,0,7.0,321148
13989,"Jarrod Santos",6.0,0,"","AQ",1070,10.0,0,1,0,0,17,11,1,5,0,7.0,1275301
13990,"Sergio Agulleiro Alcaide",6.0,0,"","ES",862,10.0,0,1,0,0,17,11,1,9,0,9.0,1392061
13991,"Ryan Meyer2",6.0,0,"","US",983,10.0,0,1,0,0,18,11,1,6,0,10.0,966420
13992,"Jose Adrian Meza",6.0,0,"","AR",974,10.0,0,1,0,0,18,11,1,5,0,10.0,1235871
13993,"Michael Klaviter",6.0,0,"","US",1006,10.0,0,3,0,0,25,11,1,3,0,9.0,1404369
13994,"Luis Torres10",6.0,0,"","MX",1034,11.0,0,1,0,0,0,11,1,1,0,11.0,1076115
13995,"Benjamin Hignett",6.0,0,"","AU",1921,11.0,0,1,0,0,2,4,1,1,0,9.0,387768
13996,"Rhys Newman2",6.0,0,"","AU",1697,11.0,0,1,0,0,2,5,1,9,0,10.0,1377087
13997,"Fernando Fernandes6",6.0,0,"","PT",1232,11.0,0,1,0,0,2,11,1,1,0,7.0,1394346
13998,"Marcell Bukovszky",6.0,0,"","HU",1106,11.0,0,1,0,0,4,11,1,5,0,3.0,1072486
13999,"Austin Elliston",6.0,0,"","US",1057,11.0,0,1,0,0,4,9,1,2,0,11.0,1198467
14000,"Lucas Hellewell",6.0,0,"","GB",1186,11.0,0,1,0,0,4,11,1,4,0,8.0,1378627
14001,"Dylan Klimmek",6.0,0,"","DE",1114,11.0,0,2,0,0,4,11,1,1,0,7.0,1395407
14002,"Martin Dariol",6.0,0,"","FR",1237,11.0,0,1,0,0,4,11,1,3,0,12.0,1400849
14003,"Declan Latham",6.0,0,"","US",1110,11.0,0,1,0,0,5,11,1,4,0,10.0,1288058
14004,"James Dennison4",6.0,0,"","CA",1180,11.0,0,1,0,0,5,11,1,7,0,8.0,1341756
14005,"Federico Zerbato",6.0,0,"","IT",1235,11.0,0,1,0,0,6,11,1,1,0,9.0,1383747
14006,"Jonathan Ølberg",6.0,0,"","NO",1182,11.0,0,1,0,0,6,11,1,2,0,2.0,1392551
14007,"Julius Seifert",6.0,0,"","DE",1207,11.0,0,1,0,0,6,11,1,1,0,8.0,1406214
14008,"Carson Pyles",6.0,0,"","US",1091,11.0,0,1,0,0,7,11,1,1,0,2.0,1173370
14009,"Tripp Young",6.0,0,"","US",1208,11.0,0,1,0,0,7,11,1,4,0,3.0,1345861
14010,"John Lepak",6.0,0,"","US",961,11.0,0,1,0,0,8,9,1,2,0,12.0,52428
14011,"Nathan Hadley",6.0,0,"","GB",1721,11.0,0,1,0,0,8,4,1,8,0,9.0,1119563
14012,"Patrick Denegri",6.0,0,"","US",1177,11.0,0,1,0,0,8,11,1,2,0,10.0,1127779
14013,"Antonio Javier González",6.0,0,"","ES",1565,11.0,0,1,0,0,8,6,1,5,0,10.0,1168615
14014,"Jaden Neumann",6.0,0,"","DE",1259,11.0,0,1,0,0,8,11,1,7,0,9.0,1215168
14015,"Donny Hoehn",6.0,0,"","US",1113,11.0,0,1,0,0,8,11,1,1,0,3.0,1351458
14016,"Josh Nesbitt",6.0,0,"","AU",1186,11.0,0,1,0,0,8,11,1,3,0,2.0,1359138
14017,"Evan J Green",6.0,0,"","CA",1125,11.0,0,1,0,0,8,11,1,2,0,7.0,1388630
14018,"Jake Orourke",6.0,0,"","NZ",1351,11.0,0,1,0,0,9,6,1,5,0,8.0,472255
14019,"Kai Roberts",6.0,0,"","GB",1218,11.0,0,1,0,0,9,11,1,1,0,11.0,612974
14020,"Jesse Lavallee",6.0,0,"","CA",940,11.0,0,1,0,0,10,9,1,5,0,11.0,971186
14021,"Jacques Maibaie",6.0,0,"","RO",1451,11.0,0,1,0,0,10,5,1,2,0,9.0,1067787
14022,"Juan Brualla",6.0,0,"","ES",1205,11.0,0,1,0,0,10,11,1,4,0,7.0,1243276
14023,"Tyler Sieber",6.0,0,"","DE",1179,11.0,0,1,0,0,10,11,1,4,0,11.0,1333021
14024,"Gabriel Moura3",6.0,0,"","BR",1182,11.0,0,1,0,0,10,11,1,2,0,11.0,1396017
14025,"Jan Vehrenberg",6.0,0,"","DE",1194,11.0,0,1,0,0,11,11,1,5,0,9.0,1112387
14026,"Sebastian Origel",6.0,0,"","MX",1139,11.0,0,1,0,0,11,11,1,1,0,12.0,1288980
14027,"Miles B Watson",6.0,0,"","US",1270,11.0,0,1,0,0,11,11,1,2,0,7.0,1384911
14028,"Ryan Tulio Paiva",6.0,0,"","BR",1212,11.0,0,2,0,0,13,11,2,7,0,7.0,1393452
14029,"Carlos Nieves",6.0,0,"","PR",1136,11.0,0,1,0,0,14,11,1,5,0,8.0,1121431
14030,"Michael Winters4",6.0,0,"","IE",422,11.0,0,2,0,0,14,11,2,2,0,6.0,1150109
14031,"Liu Qiang",6.0,0,"","CN",1109,11.0,0,1,0,0,14,9,1,6,0,5.0,1291264
14032,"Alvin Zhou",6.0,0,"","CN",703,11.0,0,3,0,0,14,11,1,3,0,9.0,1299043
14033,"Enzo Monteiro",6.0,0,"","BR",1108,11.0,0,1,0,0,14,11,1,5,0,8.0,1360183
14034,"Kyle Coss",6.0,0,"","US",1104,11.0,0,1,0,0,15,11,1,2,0,7.0,1314659
14035,"Meikushifu Deizu",6.0,0,"","JP",1240,11.0,0,1,0,0,16,11,1,7,0,7.0,1266415
14036,"Henry Cook2",6.0,0,"","US",967,11.0,0,1,0,0,16,11,1,3,0,11.0,1402420
14037,"Riccardo Maffezzoli",6.0,0,"","IT",1138,11.0,0,1,0,0,17,11,1,6,0,8.0,1065089
14038,"Ashley Brody",6.0,0,"","US",1107,11.0,0,1,0,0,17,11,1,4,0,5.0,1315957
14039,"Roberto Carlos Sánchez Viais",6.0,0,"","MX",771,11.0,0,1,0,0,17,11,1,5,0,8.0,1320619
14040,"Adem Eshtrefi",6.0,0,"","US",1190,11.0,0,1,0,0,17,11,1,10,0,10.0,1343914
14041,"Jose Rhoden2",6.0,0,"","US",1136,11.0,0,2,0,0,17,11,1,5,0,8.0,1405807
14042,"Hunter Garrison2",6.0,0,"","US",1101,11.0,0,1,4,0,18,9,1,8,0,12.0,1336274
14043,"Seungyong Jung",6.0,0,"","KR",1151,11.0,0,1,0,0,18,11,1,4,0,9.0,1399838
14044,"Dante Grosso",6.0,0,"","AR",908,11.0,0,4,0,0,22,11,1,6,0,8.0,1393010
14045,"Trevor Holley",6.0,0,"","US",1113,11.0,0,2,0,0,24,11,1,7,0,9.0,1329427
14046,"Gonzalo Villarroel",6.0,0,"","CL",1025,11.0,0,3,0,0,26,11,1,14,0,8.0,867427
14047,"Jonathan Hale2",6.0,0,"","US",651,11.0,0,2,0,0,26,10,2,9,0,8.0,1041091
14048,"Collin Green",6.0,0,"","US",1037,11.0,0,2,0,0,26,11,1,7,0,9.0,1364112
14049,"Mattia Ganapini",6.0,0,"","IT",1179,11.0,0,2,0,0,31,11,1,7,0,7.0,1278070
14050,"Tom Van Dort",6.0,0,"","GB",1088,11.0,0,3,3,0,32,11,1,7,0,7.0,1397941
14051,"Bruno Nygren",6.0,0,"","SE",1101,11.0,0,3,0,0,34,11,1,6,0,7.0,1399728
14052,"Devlin Harpham",6.0,0,"","AU",1093,11.0,0,2,0,0,35,11,1,11,0,9.0,1279155
14053,"Mason Hoover",6.0,0,"","US",1104,11.0,0,2,0,0,35,11,1,11,0,9.0,1361476
14054,"Javier Mariscal Espino",6.0,0,"","ES",1140,11.0,0,2,0,0,35,11,1,12,0,7.0,1393974
14055,"Martin Haines",6.0,0,"","GB",2208,12.0,0,1,0,0,1,3,1,1,0,8.0,153581
14056,"Glenn Burtenshaw",6.0,0,"","GB",2959,12.0,0,1,0,0,2,2,1,3,0,9.0,22648
14057,"Landon Bily2",6.0,0,"","US",2670,12.0,0,1,0,0,2,2,1,5,0,11.0,767395
14058,"Toño Sanqroderi",6.0,0,"","ES",1984,12.0,0,1,0,0,3,3,1,15,0,10.0,736901
14059,"Ioannis Kouros",6.0,0,"","LU",2482,12.0,0,1,0,0,8,3,1,9,0,7.0,441544
14060,"Christopher Bridle",6.0,0,"","GB",3116,12.0,0,1,0,0,8,2,1,3,0,5.0,489895
14061,"Sergey Gritsay",6.0,0,"","AD",2446,12.0,0,1,0,0,8,3,1,9,0,11.0,973976
14062,"David Arévalo Becerra",6.0,0,"","CO",1991,12.0,0,1,0,0,9,3,1,8,0,9.0,949092
14063,"Justin Huveneers2",6.0,0,"","NL",1924,12.0,0,2,0,0,14,5,1,13,0,6.0,814005
14064,"Trent Weems2",6.0,0,"","US",1164,12.0,0,2,0,0,16,11,1,5,1,2.0,1376526
14065,"Lilian Boaventura",6.0,0,"","BR",1020,12.0,0,2,0,0,17,11,2,2,0,12.0,1390987
14066,"Joaquin Carnelli3",6.0,0,"","AR",1822,12.0,0,1,0,0,18,4,1,8,0,11.0,741939
14067,"John Smith73",6.0,0,"","US",1159,12.0,0,2,0,0,19,11,1,6,0,11.0,1370961
14068,"Jihoon Kim",6.0,0,"","KR",1686,12.0,0,2,0,0,23,4,1,16,0,6.0,990852
14069,"Jaris Shahabi",5.5,0,"","CH",941,10.0,0,5,0,0,40,11,1,8,0,7.0,1353147
14070,"Dayven Zielinski2",5.0,0,"","US",803,9.0,0,2,0,0,4,11,2,2,0,9.0,1374886
14071,"Timofei Gerasimov",5.0,0,"","US",1104,9.0,0,1,0,0,6,11,1,2,0,9.0,1342562
14072,"Kim Mullen",5.0,0,"","US",445,9.0,0,1,0,0,7,10,1,3,0,9.0,1007332
14073,"Tygo Holthausen",5.0,0,"","NL",407,9.0,0,1,0,0,11,11,1,2,0,9.0,1145529
14074,"Jorge Fonseca2",5.0,0,"","MX",445,9.0,0,1,0,0,11,11,1,1,0,7.0,1320119
14075,"Enrico Mariano2",5.0,0,"","PH",942,9.0,0,2,0,0,13,11,2,4,0,6.0,1329588
14076,"Viraj Patel",5.0,0,"","IN",660,9.0,0,4,0,0,14,11,1,1,1,5.0,1300578
14077,"Andrew Goode",5.0,0,"","GB",582,9.0,0,1,0,0,14,10,1,4,0,8.0,1363104
14078,"Jan Slikker",5.0,0,"","NL",983,10.0,0,1,0,0,4,11,1,1,0,6.0,1325827
14079,"Jarrod Ryan",5.0,0,"","AU",937,10.0,0,1,0,0,7,11,1,13,0,7.0,530860
14080,"Tryce Huffman",5.0,0,"","US",900,10.0,0,1,0,0,7,11,1,1,0,6.0,923198
14081,"Kyle Welch4",5.0,0,"","US",840,10.0,0,1,0,0,7,11,1,1,0,9.0,1289275
14082,"Nicholas Costanzo",5.0,0,"","US",839,10.0,0,1,0,0,7,11,1,1,0,3.0,1302912
14083,"Stephen Shuey2",5.0,0,"","US",809,10.0,0,1,0,0,8,11,1,4,0,6.0,781285
14084,"Cooper Dawson",5.0,0,"","AU",831,10.0,0,1,0,0,8,11,1,4,0,4.0,1256204
14085,"Will A Carlin",5.0,0,"","GB",1397,10.0,0,1,0,0,8,11,1,14,0,10.0,1368551
14086,"Federico Richmond Solis",5.0,0,"","CR",845,10.0,0,1,0,0,9,10,1,12,0,8.0,1220823
14087,"Paul Leszko",5.0,0,"","AU",539,10.0,0,1,0,0,9,11,1,4,0,10.0,1298638
14088,"Peyton Norman",5.0,0,"","US",947,10.0,0,1,0,0,10,11,1,10,0,9.0,463024
14089,"Julie Thomson",5.0,0,"","AU",880,10.0,0,1,0,0,10,11,1,3,0,10.0,1183359
14090,"Jac Jones3",5.0,0,"","GB",958,10.0,0,1,0,0,10,11,1,5,0,8.0,1384904
